eqp_id,module_id,module_type,state,area,start_time,end_time,lot_id,slot_no,srcmoduleid,dstmoduleid,srcmoduletype,dstmoduletype
EQP_XFER,,,PUT,XFER,2026-01-01 20:29:16,2026-01-01 20:29:29,L1107,2.0,PST1,LP2,PST,Loadport
EQP_XFER,,,PUT,XFER,2026-01-01 20:29:16,2026-01-01 20:29:45,L1105,13.0,PM1,LLM1,PM,LLM
EQP_XFER,,,PUT,XFER,2026-01-01 20:29:17,2026-01-01 20:29:44,L1105,8.0,PM2,LLM2,PM,LLM
EQP_MET,LLM2,LLM,MEASURE,MET,2026-01-01 20:29:18,2026-01-01 20:31:04,L1105,20.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:29:24,2026-01-01 20:29:32,L1107,3.0,PST2,LP3,PST,Loadport
EQP_LP,LP1,Loadport,CLAMP_ON,LP,2026-01-01 20:29:28,2026-01-01 20:29:42,L1107,1.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:29:31,2026-01-01 20:30:14,L1105,15.0,PM3,LLM1,PM,LLM
EQP_XFER,,,PUT,XFER,2026-01-01 20:29:32,2026-01-01 20:29:48,L1107,4.0,PST1,LP1,PST,Loadport
EQP_LP,LP2,Loadport,CLAMP_ON,LP,2026-01-01 20:29:36,2026-01-01 20:29:45,L1107,2.0,,,,
EQP_LP,LP3,Loadport,CLAMP_ON,LP,2026-01-01 20:29:36,2026-01-01 20:29:53,L1107,3.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:29:40,2026-01-01 20:29:48,L1107,5.0,PST2,LP2,PST,Loadport
EQP_XFER,,,PUT,XFER,2026-01-01 20:29:41,2026-01-01 20:30:12,L1105,6.0,PM3,LLM2,PM,LLM
EQP_MET,LLM1,LLM,MEASURE,MET,2026-01-01 20:29:41,2026-01-01 20:31:44,L1105,19.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:29:45,2026-01-01 20:30:04,L1107,1.0,LP1,PM1,Loadport,PM
EQP_XFER,,,PUT,XFER,2026-01-01 20:29:48,2026-01-01 20:29:54,L1107,6.0,PST1,LP3,PST,Loadport
EQP_MET,LLM2,LLM,MEASURE,MET,2026-01-01 20:29:49,2026-01-01 20:32:25,L1105,8.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:29:51,2026-01-01 20:30:19,L1107,2.0,LP2,PM2,Loadport,PM
EQP_MET,LLM1,LLM,MEASURE,MET,2026-01-01 20:29:52,2026-01-01 20:31:57,L1105,13.0,,,,
EQP_LP,LP2,Loadport,CLAMP_ON,LP,2026-01-01 20:29:53,2026-01-01 20:30:06,L1107,5.0,,,,
EQP_LP,LP1,Loadport,CLAMP_ON,LP,2026-01-01 20:29:53,2026-01-01 20:30:12,L1107,4.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:29:56,2026-01-01 20:30:06,L1107,7.0,PST2,LP1,PST,Loadport
EQP_LP,LP3,Loadport,CLAMP_ON,LP,2026-01-01 20:29:59,2026-01-01 20:30:11,L1107,6.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:29:59,2026-01-01 20:30:30,L1107,3.0,LP3,PM3,Loadport,PM
EQP_XFER,,,PUT,XFER,2026-01-01 20:30:04,2026-01-01 20:30:09,L1107,8.0,PST1,LP2,PST,Loadport
EQP_LP,LP2,Loadport,CLAMP_ON,LP,2026-01-01 20:30:12,2026-01-01 20:30:24,L1107,8.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:30:12,2026-01-01 20:30:27,L1107,9.0,PST2,LP3,PST,Loadport
EQP_LP,LP1,Loadport,CLAMP_ON,LP,2026-01-01 20:30:12,2026-01-01 20:30:29,L1107,7.0,,,,
EQP_PM,PM1,PM,RECIPE_RUN,PROC,2026-01-01 20:30:12,2026-01-01 20:39:50,L1107,1.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:30:13,2026-01-01 20:30:27,L1107,5.0,LP2,PM2,Loadport,PM
EQP_XFER,,,PUT,XFER,2026-01-01 20:30:14,2026-01-01 20:30:36,L1107,6.0,LP3,PM3,Loadport,PM
EQP_XFER,,,PUT,XFER,2026-01-01 20:30:15,2026-01-01 20:30:42,L1107,4.0,LP1,PM1,Loadport,PM
EQP_MET,LLM2,LLM,MEASURE,MET,2026-01-01 20:30:16,2026-01-01 20:32:59,L1105,6.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:30:20,2026-01-01 20:30:28,L1107,10.0,PST1,LP1,PST,Loadport
EQP_XFER,,,PUT,XFER,2026-01-01 20:30:25,2026-01-01 20:30:59,L1105,18.0,PM3,LLM2,PM,LLM
EQP_MET,LLM1,LLM,MEASURE,MET,2026-01-01 20:30:25,2026-01-01 20:31:57,L1105,15.0,,,,
EQP_PM,PM2,PM,RECIPE_RUN,PROC,2026-01-01 20:30:26,2026-01-01 20:41:45,L1107,2.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:30:27,2026-01-01 20:30:54,L1107,8.0,LP2,PM2,Loadport,PM
EQP_XFER,,,PUT,XFER,2026-01-01 20:30:28,2026-01-01 20:30:37,L1107,11.0,PST2,LP2,PST,Loadport
EQP_LP,LP3,Loadport,CLAMP_ON,LP,2026-01-01 20:30:30,2026-01-01 20:30:41,L1107,9.0,,,,
EQP_PM,PM2,PM,RECIPE_RUN,PROC,2026-01-01 20:30:32,2026-01-01 20:39:47,L1107,5.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:30:33,2026-01-01 20:30:50,L1107,7.0,LP1,PM1,Loadport,PM
EQP_LP,LP1,Loadport,CLAMP_ON,LP,2026-01-01 20:30:33,2026-01-01 20:30:52,L1107,10.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:30:36,2026-01-01 20:30:45,L1107,12.0,PST1,LP3,PST,Loadport
EQP_PM,PM3,PM,RECIPE_RUN,PROC,2026-01-01 20:30:36,2026-01-01 20:42:12,L1107,3.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:30:38,2026-01-01 20:31:22,L1105,23.0,PM2,LLM1,PM,LLM
EQP_PM,PM3,PM,RECIPE_RUN,PROC,2026-01-01 20:30:40,2026-01-01 20:38:41,L1107,6.0,,,,
EQP_LP,LP2,Loadport,CLAMP_ON,LP,2026-01-01 20:30:41,2026-01-01 20:30:52,L1107,11.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:30:44,2026-01-01 20:30:50,L1107,13.0,PST2,LP1,PST,Loadport
EQP_XFER,,,PUT,XFER,2026-01-01 20:30:47,2026-01-01 20:31:03,L1107,9.0,LP3,PM3,Loadport,PM
EQP_PM,PM1,PM,RECIPE_RUN,PROC,2026-01-01 20:30:47,2026-01-01 20:41:57,L1107,4.0,,,,
EQP_LP,LP3,Loadport,CLAMP_ON,LP,2026-01-01 20:30:50,2026-01-01 20:30:57,L1107,12.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:30:52,2026-01-01 20:31:07,L1107,14.0,PST1,LP2,PST,Loadport
EQP_LP,LP1,Loadport,CLAMP_ON,LP,2026-01-01 20:30:54,2026-01-01 20:31:10,L1107,13.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:30:56,2026-01-01 20:31:17,L1107,10.0,LP1,PM1,Loadport,PM
EQP_PM,PM1,PM,RECIPE_RUN,PROC,2026-01-01 20:30:58,2026-01-01 20:38:48,L1107,7.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:30:59,2026-01-01 20:31:18,L1107,11.0,LP2,PM2,Loadport,PM
EQP_XFER,,,PUT,XFER,2026-01-01 20:31:00,2026-01-01 20:31:09,L1107,15.0,PST2,LP3,PST,Loadport
EQP_LP,LP2,Loadport,CHAMBER_CLEAN,LP,2026-01-01 20:31:00,2026-01-01 20:35:44,,,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:31:01,2026-01-01 20:31:26,L1107,12.0,LP3,PM3,Loadport,PM
EQP_PM,PM2,PM,RECIPE_RUN,PROC,2026-01-01 20:31:01,2026-01-01 20:38:51,L1107,8.0,,,,
EQP_MET,LLM2,LLM,MEASURE,MET,2026-01-01 20:31:03,2026-01-01 20:32:53,L1105,18.0,,,,
EQP_PM,PM3,PM,RECIPE_RUN,PROC,2026-01-01 20:31:07,2026-01-01 20:42:26,L1107,9.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:31:08,2026-01-01 20:31:18,L1107,16.0,PST1,LP1,PST,Loadport
EQP_LP,LP2,Loadport,CLAMP_ON,LP,2026-01-01 20:31:11,2026-01-01 20:31:24,L1107,14.0,,,,
EQP_LP,LP3,Loadport,CLAMP_ON,LP,2026-01-01 20:31:12,2026-01-01 20:31:27,L1107,15.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:31:15,2026-01-01 20:31:39,L1107,13.0,LP1,PM1,Loadport,PM
EQP_XFER,,,PUT,XFER,2026-01-01 20:31:16,2026-01-01 20:31:32,L1107,17.0,PST2,LP2,PST,Loadport
EQP_XFER,,,PUT,XFER,2026-01-01 20:31:18,2026-01-01 20:31:55,L1105,22.0,PM2,LLM2,PM,LLM
EQP_PM,PM1,PM,RECIPE_RUN,PROC,2026-01-01 20:31:21,2026-01-01 20:42:36,L1107,10.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:31:24,2026-01-01 20:31:39,L1107,18.0,PST1,LP3,PST,Loadport
EQP_LP,LP1,Loadport,CLAMP_ON,LP,2026-01-01 20:31:25,2026-01-01 20:31:41,L1107,16.0,,,,
EQP_PM,PM2,PM,RECIPE_RUN,PROC,2026-01-01 20:31:27,2026-01-01 20:39:44,L1107,11.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:31:28,2026-01-01 20:32:00,L1107,14.0,LP2,PM2,Loadport,PM
EQP_XFER,,,PUT,XFER,2026-01-01 20:31:32,2026-01-01 20:31:40,L1107,19.0,PST2,LP1,PST,Loadport
EQP_XFER,,,PUT,XFER,2026-01-01 20:31:32,2026-01-01 20:31:48,L1107,15.0,LP3,PM3,Loadport,PM
EQP_MET,LLM1,LLM,MEASURE,MET,2026-01-01 20:31:32,2026-01-01 20:32:56,L1105,23.0,,,,
EQP_PM,PM3,PM,RECIPE_RUN,PROC,2026-01-01 20:31:33,2026-01-01 20:42:11,L1107,12.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:31:36,2026-01-01 20:31:55,L1106,12.0,PM3,LLM2,PM,LLM
EQP_LP,LP2,Loadport,CLAMP_ON,LP,2026-01-01 20:31:39,2026-01-01 20:31:53,L1107,17.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:31:39,2026-01-01 20:32:09,L1106,1.0,PM1,LLM1,PM,LLM
EQP_XFER,,,PUT,XFER,2026-01-01 20:31:40,2026-01-01 20:31:56,L1107,20.0,PST1,LP2,PST,Loadport
EQP_LP,LP3,Loadport,CLAMP_ON,LP,2026-01-01 20:31:42,2026-01-01 20:32:01,L1107,18.0,,,,
EQP_LP,LP1,Loadport,CLAMP_ON,LP,2026-01-01 20:31:43,2026-01-01 20:31:52,L1107,19.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:31:45,2026-01-01 20:32:11,L1107,16.0,LP1,PM1,Loadport,PM
EQP_PM,PM1,PM,RECIPE_RUN,PROC,2026-01-01 20:31:46,2026-01-01 20:43:32,L1107,13.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:31:48,2026-01-01 20:31:57,L1107,21.0,PST2,LP3,PST,Loadport
EQP_XFER,,,PUT,XFER,2026-01-01 20:31:50,2026-01-01 20:32:25,L1106,9.0,PM3,LLM1,PM,LLM
EQP_PM,PM3,PM,RECIPE_RUN,PROC,2026-01-01 20:31:52,2026-01-01 20:41:40,L1107,15.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:31:55,2026-01-01 20:32:23,L1107,19.0,LP1,PM1,Loadport,PM
EQP_XFER,,,PUT,XFER,2026-01-01 20:31:56,2026-01-01 20:32:06,L1107,22.0,PST1,LP1,PST,Loadport
EQP_XFER,,,PUT,XFER,2026-01-01 20:31:57,2026-01-01 20:32:19,L1107,17.0,LP2,PM2,Loadport,PM
EQP_MET,LLM2,LLM,MEASURE,MET,2026-01-01 20:31:59,2026-01-01 20:34:01,L1105,22.0,,,,
EQP_MET,LLM2,LLM,MEASURE,MET,2026-01-01 20:31:59,2026-01-01 20:34:44,L1106,12.0,,,,
EQP_LP,LP3,Loadport,CLAMP_ON,LP,2026-01-01 20:32:02,2026-01-01 20:32:13,L1107,21.0,,,,
EQP_LP,LP2,Loadport,CLAMP_ON,LP,2026-01-01 20:32:03,2026-01-01 20:32:14,L1107,20.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:32:04,2026-01-01 20:32:14,L1107,23.0,PST2,LP2,PST,Loadport
EQP_PM,PM2,PM,RECIPE_RUN,PROC,2026-01-01 20:32:04,2026-01-01 20:43:25,L1107,14.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:32:07,2026-01-01 20:32:23,L1107,18.0,LP3,PM3,Loadport,PM
EQP_LP,LP1,Loadport,CLAMP_ON,LP,2026-01-01 20:32:09,2026-01-01 20:32:18,L1107,22.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:32:12,2026-01-01 20:32:22,L1107,24.0,PST1,LP3,PST,Loadport
EQP_MET,LLM1,LLM,MEASURE,MET,2026-01-01 20:32:12,2026-01-01 20:34:43,L1106,1.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:32:15,2026-01-01 20:32:32,L1107,21.0,LP3,PM3,Loadport,PM
EQP_PM,PM1,PM,RECIPE_RUN,PROC,2026-01-01 20:32:16,2026-01-01 20:41:15,L1107,16.0,,,,
EQP_LP,LP2,Loadport,CLAMP_ON,LP,2026-01-01 20:32:17,2026-01-01 20:32:26,L1107,23.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:32:18,2026-01-01 20:32:48,L1107,20.0,LP2,PM2,Loadport,PM
EQP_PM,PM2,PM,RECIPE_RUN,PROC,2026-01-01 20:32:24,2026-01-01 20:44:55,L1107,17.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:32:25,2026-01-01 20:32:41,L1107,22.0,LP1,PM2,Loadport,PM
EQP_PM,PM3,PM,RECIPE_RUN,PROC,2026-01-01 20:32:27,2026-01-01 20:43:33,L1107,18.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:32:28,2026-01-01 20:32:55,L1107,23.0,LP2,PM2,Loadport,PM
EQP_MET,LLM1,LLM,MEASURE,MET,2026-01-01 20:32:28,2026-01-01 20:35:10,L1106,9.0,,,,
EQP_PM,PM1,PM,RECIPE_RUN,PROC,2026-01-01 20:32:28,2026-01-01 20:40:45,L1107,19.0,,,,
EQP_LP,LP3,Loadport,CLAMP_ON,LP,2026-01-01 20:32:29,2026-01-01 20:32:46,L1107,24.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:32:34,2026-01-01 20:33:12,L1106,3.0,PM3,LLM1,PM,LLM
EQP_PM,PM3,PM,RECIPE_RUN,PROC,2026-01-01 20:32:35,2026-01-01 20:40:50,L1107,21.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:32:45,2026-01-01 20:33:27,L1106,6.0,PM3,LLM2,PM,LLM
EQP_PM,PM2,PM,RECIPE_RUN,PROC,2026-01-01 20:32:49,2026-01-01 20:44:44,L1107,22.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:32:50,2026-01-01 20:33:04,L1107,24.0,LP3,PM3,Loadport,PM
EQP_PM,PM2,PM,RECIPE_RUN,PROC,2026-01-01 20:32:52,2026-01-01 20:45:08,L1107,20.0,,,,
EQP_PM,PM2,PM,RECIPE_RUN,PROC,2026-01-01 20:32:58,2026-01-01 20:39:58,L1107,23.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:33:12,2026-01-01 20:33:34,L1106,13.0,PM1,LLM1,PM,LLM
EQP_PM,PM3,PM,RECIPE_RUN,PROC,2026-01-01 20:33:13,2026-01-01 20:40:52,L1107,24.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:33:17,2026-01-01 20:33:47,L1106,21.0,PM3,LLM1,PM,LLM
EQP_MET,LLM1,LLM,MEASURE,MET,2026-01-01 20:33:22,2026-01-01 20:36:19,L1106,3.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:33:28,2026-01-01 20:34:02,L1106,11.0,PM2,LLM1,PM,LLM
EQP_XFER,,,PUT,XFER,2026-01-01 20:33:29,2026-01-01 20:33:49,L1106,14.0,PM2,LLM2,PM,LLM
EQP_MET,LLM2,LLM,MEASURE,MET,2026-01-01 20:33:34,2026-01-01 20:36:24,L1106,6.0,,,,
EQP_MET,LLM1,LLM,MEASURE,MET,2026-01-01 20:33:41,2026-01-01 20:35:52,L1106,13.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:33:47,2026-01-01 20:34:30,L1106,19.0,PM1,LLM1,PM,LLM
EQP_XFER,,,PUT,XFER,2026-01-01 20:33:50,2026-01-01 20:34:33,L1106,2.0,PM2,LLM2,PM,LLM
EQP_MET,LLM1,LLM,MEASURE,MET,2026-01-01 20:33:51,2026-01-01 20:36:02,L1106,21.0,,,,
EQP_MET,LLM2,LLM,MEASURE,MET,2026-01-01 20:33:59,2026-01-01 20:35:59,L1106,14.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:34:06,2026-01-01 20:34:47,L1106,24.0,PM3,LLM2,PM,LLM
EQP_MET,LLM1,LLM,MEASURE,MET,2026-01-01 20:34:07,2026-01-01 20:37:00,L1106,11.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:34:21,2026-01-01 20:34:43,L1106,20.0,PM2,LLM2,PM,LLM
EQP_XFER,,,PUT,XFER,2026-01-01 20:34:36,2026-01-01 20:35:19,L1106,17.0,PM2,LLM1,PM,LLM
EQP_MET,LLM2,LLM,MEASURE,MET,2026-01-01 20:34:36,2026-01-01 20:37:15,L1106,2.0,,,,
EQP_MET,LLM1,LLM,MEASURE,MET,2026-01-01 20:34:41,2026-01-01 20:36:37,L1106,19.0,,,,
EQP_MET,LLM2,LLM,MEASURE,MET,2026-01-01 20:34:50,2026-01-01 20:36:27,L1106,24.0,,,,
EQP_MET,LLM2,LLM,MEASURE,MET,2026-01-01 20:34:54,2026-01-01 20:36:21,L1106,20.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:34:59,2026-01-01 20:35:43,L1106,22.0,PM2,LLM2,PM,LLM
EQP_XFER,,,PUT,XFER,2026-01-01 20:35:10,2026-01-01 20:35:51,L1106,16.0,PM1,LLM2,PM,LLM
EQP_XFER,,,PUT,XFER,2026-01-01 20:35:17,2026-01-01 20:35:45,L1106,7.0,PM1,LLM1,PM,LLM
EQP_MET,LLM1,LLM,MEASURE,MET,2026-01-01 20:35:22,2026-01-01 20:36:44,L1106,17.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:35:27,2026-01-01 20:35:51,L1106,15.0,PM3,LLM1,PM,LLM
EQP_XFER,,,PUT,XFER,2026-01-01 20:35:28,2026-01-01 20:36:09,L1106,8.0,PM2,LLM2,PM,LLM
EQP_XFER,,,PUT,XFER,2026-01-01 20:35:38,2026-01-01 20:35:57,L1106,5.0,PM2,LLM1,PM,LLM
EQP_XFER,,,PUT,XFER,2026-01-01 20:35:42,2026-01-01 20:36:16,L1106,10.0,PM1,LLM2,PM,LLM
EQP_MET,LLM2,LLM,MEASURE,MET,2026-01-01 20:35:47,2026-01-01 20:37:31,L1106,22.0,,,,
EQP_MET,LLM1,LLM,MEASURE,MET,2026-01-01 20:35:55,2026-01-01 20:38:04,L1106,7.0,,,,
EQP_MET,LLM1,LLM,MEASURE,MET,2026-01-01 20:35:58,2026-01-01 20:38:47,L1106,15.0,,,,
EQP_MET,LLM2,LLM,MEASURE,MET,2026-01-01 20:36:00,2026-01-01 20:37:59,L1106,16.0,,,,
EQP_LP,LP1,Loadport,CHAMBER_CLEAN,LP,2026-01-01 20:36:00,2026-01-01 20:38:01,,,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:36:01,2026-01-01 20:36:25,L1106,18.0,PM3,LLM2,PM,LLM
EQP_XFER,,,PUT,XFER,2026-01-01 20:36:04,2026-01-01 20:36:42,L1106,4.0,PM1,LLM2,PM,LLM
EQP_MET,LLM1,LLM,MEASURE,MET,2026-01-01 20:36:06,2026-01-01 20:38:29,L1106,5.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:36:08,2026-01-01 20:36:21,L1108,1.0,PST2,LP1,PST,Loadport
EQP_XFER,,,PUT,XFER,2026-01-01 20:36:16,2026-01-01 20:36:26,L1108,2.0,PST1,LP2,PST,Loadport
EQP_MET,LLM2,LLM,MEASURE,MET,2026-01-01 20:36:17,2026-01-01 20:38:54,L1106,8.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:36:24,2026-01-01 20:36:33,L1108,3.0,PST2,LP3,PST,Loadport
EQP_MET,LLM2,LLM,MEASURE,MET,2026-01-01 20:36:27,2026-01-01 20:38:52,L1106,10.0,,,,
EQP_LP,LP1,Loadport,CLAMP_ON,LP,2026-01-01 20:36:28,2026-01-01 20:36:47,L1108,1.0,,,,
EQP_LP,LP2,Loadport,CLAMP_ON,LP,2026-01-01 20:36:29,2026-01-01 20:36:41,L1108,2.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:36:32,2026-01-01 20:36:43,L1108,4.0,PST1,LP1,PST,Loadport
EQP_MET,LLM2,LLM,MEASURE,MET,2026-01-01 20:36:35,2026-01-01 20:39:24,L1106,18.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:36:40,2026-01-01 20:36:49,L1108,5.0,PST2,LP2,PST,Loadport
EQP_LP,LP3,Loadport,CLAMP_ON,LP,2026-01-01 20:36:40,2026-01-01 20:36:57,L1108,3.0,,,,
EQP_LP,LP1,Loadport,CLAMP_ON,LP,2026-01-01 20:36:46,2026-01-01 20:36:56,L1108,4.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:36:46,2026-01-01 20:37:03,L1108,2.0,LP2,PM2,Loadport,PM
EQP_XFER,,,PUT,XFER,2026-01-01 20:36:48,2026-01-01 20:36:59,L1108,6.0,PST1,LP3,PST,Loadport
EQP_XFER,,,PUT,XFER,2026-01-01 20:36:49,2026-01-01 20:37:12,L1108,1.0,LP1,PM1,Loadport,PM
EQP_MET,LLM2,LLM,MEASURE,MET,2026-01-01 20:36:51,2026-01-01 20:39:47,L1106,4.0,,,,
EQP_LP,LP2,Loadport,CLAMP_ON,LP,2026-01-01 20:36:54,2026-01-01 20:37:09,L1108,5.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:36:56,2026-01-01 20:37:01,L1108,7.0,PST2,LP1,PST,Loadport
EQP_XFER,,,PUT,XFER,2026-01-01 20:36:58,2026-01-01 20:37:41,L1106,23.0,PM2,LLM1,PM,LLM
EQP_XFER,,,PUT,XFER,2026-01-01 20:36:59,2026-01-01 20:37:28,L1108,4.0,LP1,PM1,Loadport,PM
EQP_XFER,,,PUT,XFER,2026-01-01 20:37:01,2026-01-01 20:37:24,L1108,3.0,LP3,PM3,Loadport,PM
EQP_XFER,,,PUT,XFER,2026-01-01 20:37:04,2026-01-01 20:37:13,L1108,8.0,PST1,LP2,PST,Loadport
EQP_LP,LP3,Loadport,CLAMP_ON,LP,2026-01-01 20:37:05,2026-01-01 20:37:13,L1108,6.0,,,,
EQP_LP,LP1,Loadport,CLAMP_ON,LP,2026-01-01 20:37:07,2026-01-01 20:37:25,L1108,7.0,,,,
EQP_PM,PM2,PM,RECIPE_RUN,PROC,2026-01-01 20:37:10,2026-01-01 20:49:01,L1108,2.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:37:11,2026-01-01 20:37:33,L1108,5.0,LP2,PM2,Loadport,PM
EQP_XFER,,,PUT,XFER,2026-01-01 20:37:12,2026-01-01 20:37:28,L1108,9.0,PST2,LP3,PST,Loadport
EQP_LP,LP2,Loadport,CLAMP_ON,LP,2026-01-01 20:37:15,2026-01-01 20:37:23,L1108,8.0,,,,
EQP_PM,PM1,PM,RECIPE_RUN,PROC,2026-01-01 20:37:17,2026-01-01 20:47:52,L1108,1.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:37:19,2026-01-01 20:37:53,L1108,6.0,LP3,PM3,Loadport,PM
EQP_XFER,,,PUT,XFER,2026-01-01 20:37:20,2026-01-01 20:37:33,L1108,10.0,PST1,LP1,PST,Loadport
EQP_XFER,,,PUT,XFER,2026-01-01 20:37:25,2026-01-01 20:37:49,L1108,8.0,LP2,PM2,Loadport,PM
EQP_XFER,,,PUT,XFER,2026-01-01 20:37:28,2026-01-01 20:37:37,L1108,11.0,PST2,LP2,PST,Loadport
EQP_PM,PM3,PM,RECIPE_RUN,PROC,2026-01-01 20:37:28,2026-01-01 20:46:07,L1108,3.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:37:30,2026-01-01 20:38:02,L1108,7.0,LP1,PM1,Loadport,PM
EQP_LP,LP3,Loadport,CLAMP_ON,LP,2026-01-01 20:37:33,2026-01-01 20:37:50,L1108,9.0,,,,
EQP_PM,PM1,PM,RECIPE_RUN,PROC,2026-01-01 20:37:35,2026-01-01 20:48:46,L1108,4.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:37:36,2026-01-01 20:37:50,L1108,12.0,PST1,LP3,PST,Loadport
EQP_LP,LP1,Loadport,CLAMP_ON,LP,2026-01-01 20:37:39,2026-01-01 20:37:55,L1108,10.0,,,,
EQP_LP,LP2,Loadport,CLAMP_ON,LP,2026-01-01 20:37:40,2026-01-01 20:37:52,L1108,11.0,,,,
EQP_PM,PM2,PM,RECIPE_RUN,PROC,2026-01-01 20:37:41,2026-01-01 20:46:23,L1108,5.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:37:44,2026-01-01 20:37:49,L1108,13.0,PST2,LP1,PST,Loadport
EQP_MET,LLM1,LLM,MEASURE,MET,2026-01-01 20:37:46,2026-01-01 20:39:12,L1106,23.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:37:52,2026-01-01 20:37:58,L1108,14.0,PST1,LP2,PST,Loadport
EQP_LP,LP1,Loadport,CLAMP_ON,LP,2026-01-01 20:37:54,2026-01-01 20:38:07,L1108,13.0,,,,
EQP_LP,LP3,Loadport,CLAMP_ON,LP,2026-01-01 20:37:54,2026-01-01 20:38:12,L1108,12.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:37:55,2026-01-01 20:38:29,L1108,11.0,LP2,PM2,Loadport,PM
EQP_PM,PM2,PM,RECIPE_RUN,PROC,2026-01-01 20:37:55,2026-01-01 20:46:31,L1108,8.0,,,,
EQP_PM,PM3,PM,RECIPE_RUN,PROC,2026-01-01 20:37:56,2026-01-01 20:47:31,L1108,6.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:37:57,2026-01-01 20:38:11,L1108,9.0,LP3,PM3,Loadport,PM
EQP_XFER,,,PUT,XFER,2026-01-01 20:37:58,2026-01-01 20:38:27,L1108,10.0,LP1,PM1,Loadport,PM
EQP_XFER,,,PUT,XFER,2026-01-01 20:38:00,2026-01-01 20:38:16,L1108,15.0,PST2,LP3,PST,Loadport
EQP_LP,LP2,Loadport,CLAMP_ON,LP,2026-01-01 20:38:02,2026-01-01 20:38:14,L1108,14.0,,,,
EQP_XFER,,,PUT,XFER,2026-01-01 20:38:08,2026-01-01 20:38:24,L1108,16.0,PST1,LP1,PST,Loadport
