ocel:eid,ocel:activity,ocel:timestamp,lifecycle,dur_s,lot_id,slot_no,eqp_id,module_id,srcmoduleid,dstmoduleid,state,area
e30532,CLAMP_ON_END,2026-01-01 20:11:21,complete,6.0,L1104,23.0,EQP_LP,LP2,,,CLAMP_ON,LP
e30533,PUT_START,2026-01-01 20:11:26,start,0.0,L1104,23.0,EQP_XFER,,LP2,PM2,PUT,XFER
e30534,PUT_END,2026-01-01 20:11:44,complete,18.0,L1104,23.0,EQP_XFER,,LP2,PM2,PUT,XFER
e30535,RECIPE_RUN_START,2026-01-01 20:11:49,start,0.0,L1104,23.0,EQP_PM,PM2,,,RECIPE_RUN,PROC
e30536,RECIPE_RUN_END,2026-01-01 20:23:18,complete,689.0,L1104,23.0,EQP_PM,PM2,,,RECIPE_RUN,PROC
e30537,PUT_START,2026-01-01 20:23:32,start,0.0,L1104,23.0,EQP_XFER,,PM2,LLM1,PUT,XFER
e30538,PUT_END,2026-01-01 20:24:08,complete,36.0,L1104,23.0,EQP_XFER,,PM2,LLM1,PUT,XFER
e30539,MEASURE_START,2026-01-01 20:24:18,start,0.0,L1104,23.0,EQP_MET,LLM1,,,MEASURE,MET
e30540,MEASURE_END,2026-01-01 20:25:40,complete,82.0,L1104,23.0,EQP_MET,LLM1,,,MEASURE,MET
e30541,PUT_START,2026-01-01 20:11:12,start,0.0,L1104,24.0,EQP_XFER,,PST1,LP3,PUT,XFER
e30542,PUT_END,2026-01-01 20:11:24,complete,12.0,L1104,24.0,EQP_XFER,,PST1,LP3,PUT,XFER
e30543,CLAMP_ON_START,2026-01-01 20:11:30,start,0.0,L1104,24.0,EQP_LP,LP3,,,CLAMP_ON,LP
e30544,CLAMP_ON_END,2026-01-01 20:11:37,complete,7.0,L1104,24.0,EQP_LP,LP3,,,CLAMP_ON,LP
e30545,PUT_START,2026-01-01 20:11:43,start,0.0,L1104,24.0,EQP_XFER,,LP3,PM3,PUT,XFER
e30546,PUT_END,2026-01-01 20:12:14,complete,31.0,L1104,24.0,EQP_XFER,,LP3,PM3,PUT,XFER
e30547,RECIPE_RUN_START,2026-01-01 20:12:19,start,0.0,L1104,24.0,EQP_PM,PM3,,,RECIPE_RUN,PROC
e30548,RECIPE_RUN_END,2026-01-01 20:19:37,complete,438.0,L1104,24.0,EQP_PM,PM3,,,RECIPE_RUN,PROC
e30549,PUT_START,2026-01-01 20:19:46,start,0.0,L1104,24.0,EQP_XFER,,PM3,LLM2,PUT,XFER
e30550,PUT_END,2026-01-01 20:20:19,complete,33.0,L1104,24.0,EQP_XFER,,PM3,LLM2,PUT,XFER
e30551,MEASURE_START,2026-01-01 20:20:30,start,0.0,L1104,24.0,EQP_MET,LLM2,,,MEASURE,MET
e30552,MEASURE_END,2026-01-01 20:22:34,complete,124.0,L1104,24.0,EQP_MET,LLM2,,,MEASURE,MET
e30553,PUT_START,2026-01-01 20:15:08,start,0.0,L1105,1.0,EQP_XFER,,PST2,LP1,PUT,XFER
e30554,PUT_END,2026-01-01 20:15:18,complete,10.0,L1105,1.0,EQP_XFER,,PST2,LP1,PUT,XFER
e30555,CLAMP_ON_START,2026-01-01 20:15:21,start,0.0,L1105,1.0,EQP_LP,LP1,,,CLAMP_ON,LP
e30556,CLAMP_ON_END,2026-01-01 20:15:27,complete,6.0,L1105,1.0,EQP_LP,LP1,,,CLAMP_ON,LP
e30557,PUT_START,2026-01-01 20:15:32,start,0.0,L1105,1.0,EQP_XFER,,LP1,PM1,PUT,XFER
e30558,PUT_END,2026-01-01 20:15:44,complete,12.0,L1105,1.0,EQP_XFER,,LP1,PM1,PUT,XFER
e30559,RECIPE_RUN_START,2026-01-01 20:15:53,start,0.0,L1105,1.0,EQP_PM,PM1,,,RECIPE_RUN,PROC
e30560,RECIPE_RUN_END,2026-01-01 20:28:26,complete,753.0,L1105,1.0,EQP_PM,PM1,,,RECIPE_RUN,PROC
e30561,PUT_START,2026-01-01 20:28:32,start,0.0,L1105,1.0,EQP_XFER,,PM1,LLM1,PUT,XFER
e30562,PUT_END,2026-01-01 20:29:12,complete,40.0,L1105,1.0,EQP_XFER,,PM1,LLM1,PUT,XFER
e30563,MEASURE_START,2026-01-01 20:29:15,start,0.0,L1105,1.0,EQP_MET,LLM1,,,MEASURE,MET
e30564,MEASURE_END,2026-01-01 20:30:49,complete,94.0,L1105,1.0,EQP_MET,LLM1,,,MEASURE,MET
e30565,PUT_START,2026-01-01 20:15:16,start,0.0,L1105,2.0,EQP_XFER,,PST1,LP2,PUT,XFER
e30566,PUT_END,2026-01-01 20:15:33,complete,17.0,L1105,2.0,EQP_XFER,,PST1,LP2,PUT,XFER
e30567,CLAMP_ON_START,2026-01-01 20:15:37,start,0.0,L1105,2.0,EQP_LP,LP2,,,CLAMP_ON,LP
e30568,CLAMP_ON_END,2026-01-01 20:15:46,complete,9.0,L1105,2.0,EQP_LP,LP2,,,CLAMP_ON,LP
e30569,PUT_START,2026-01-01 20:15:52,start,0.0,L1105,2.0,EQP_XFER,,LP2,PM2,PUT,XFER
e30570,PUT_END,2026-01-01 20:16:19,complete,27.0,L1105,2.0,EQP_XFER,,LP2,PM2,PUT,XFER
e30571,RECIPE_RUN_START,2026-01-01 20:16:27,start,0.0,L1105,2.0,EQP_PM,PM2,,,RECIPE_RUN,PROC
e30572,RECIPE_RUN_END,2026-01-01 20:27:36,complete,669.0,L1105,2.0,EQP_PM,PM2,,,RECIPE_RUN,PROC
e30573,PUT_START,2026-01-01 20:27:41,start,0.0,L1105,2.0,EQP_XFER,,PM2,LLM2,PUT,XFER
e30574,PUT_END,2026-01-01 20:28:21,complete,40.0,L1105,2.0,EQP_XFER,,PM2,LLM2,PUT,XFER
e30575,MEASURE_START,2026-01-01 20:28:25,start,0.0,L1105,2.0,EQP_MET,LLM2,,,MEASURE,MET
e30576,MEASURE_END,2026-01-01 20:30:44,complete,139.0,L1105,2.0,EQP_MET,LLM2,,,MEASURE,MET
e30577,PUT_START,2026-01-01 20:15:24,start,0.0,L1105,3.0,EQP_XFER,,PST2,LP3,PUT,XFER
e30578,PUT_END,2026-01-01 20:15:39,complete,15.0,L1105,3.0,EQP_XFER,,PST2,LP3,PUT,XFER
e30579,CLAMP_ON_START,2026-01-01 20:15:45,start,0.0,L1105,3.0,EQP_LP,LP3,,,CLAMP_ON,LP
e30580,CLAMP_ON_END,2026-01-01 20:16:01,complete,16.0,L1105,3.0,EQP_LP,LP3,,,CLAMP_ON,LP
e30581,PUT_START,2026-01-01 20:16:07,start,0.0,L1105,3.0,EQP_XFER,,LP3,PM3,PUT,XFER
e30582,PUT_END,2026-01-01 20:16:36,complete,29.0,L1105,3.0,EQP_XFER,,LP3,PM3,PUT,XFER
e30583,RECIPE_RUN_START,2026-01-01 20:16:45,start,0.0,L1105,3.0,EQP_PM,PM3,,,RECIPE_RUN,PROC
e30584,RECIPE_RUN_END,2026-01-01 20:24:57,complete,492.0,L1105,3.0,EQP_PM,PM3,,,RECIPE_RUN,PROC
e30585,PUT_START,2026-01-01 20:25:07,start,0.0,L1105,3.0,EQP_XFER,,PM3,LLM1,PUT,XFER
e30586,PUT_END,2026-01-01 20:25:35,complete,28.0,L1105,3.0,EQP_XFER,,PM3,LLM1,PUT,XFER
e30587,MEASURE_START,2026-01-01 20:25:38,start,0.0,L1105,3.0,EQP_MET,LLM1,,,MEASURE,MET
e30588,MEASURE_END,2026-01-01 20:28:34,complete,176.0,L1105,3.0,EQP_MET,LLM1,,,MEASURE,MET
e30589,PUT_START,2026-01-01 20:15:32,start,0.0,L1105,4.0,EQP_XFER,,PST1,LP1,PUT,XFER
e30590,PUT_END,2026-01-01 20:15:47,complete,15.0,L1105,4.0,EQP_XFER,,PST1,LP1,PUT,XFER
e30591,CLAMP_ON_START,2026-01-01 20:15:51,start,0.0,L1105,4.0,EQP_LP,LP1,,,CLAMP_ON,LP
e30592,CLAMP_ON_END,2026-01-01 20:16:05,complete,14.0,L1105,4.0,EQP_LP,LP1,,,CLAMP_ON,LP
e30593,PUT_START,2026-01-01 20:16:10,start,0.0,L1105,4.0,EQP_XFER,,LP1,PM1,PUT,XFER
e30594,PUT_END,2026-01-01 20:16:25,complete,15.0,L1105,4.0,EQP_XFER,,LP1,PM1,PUT,XFER
e30595,RECIPE_RUN_START,2026-01-01 20:16:30,start,0.0,L1105,4.0,EQP_PM,PM1,,,RECIPE_RUN,PROC
e30596,RECIPE_RUN_END,2026-01-01 20:28:09,complete,699.0,L1105,4.0,EQP_PM,PM1,,,RECIPE_RUN,PROC
e30597,PUT_START,2026-01-01 20:28:22,start,0.0,L1105,4.0,EQP_XFER,,PM1,LLM2,PUT,XFER
e30598,PUT_END,2026-01-01 20:28:56,complete,34.0,L1105,4.0,EQP_XFER,,PM1,LLM2,PUT,XFER
e30599,MEASURE_START,2026-01-01 20:29:00,start,0.0,L1105,4.0,EQP_MET,LLM2,,,MEASURE,MET
e30600,MEASURE_END,2026-01-01 20:31:56,complete,176.0,L1105,4.0,EQP_MET,LLM2,,,MEASURE,MET
e30601,PUT_START,2026-01-01 20:15:40,start,0.0,L1105,5.0,EQP_XFER,,PST2,LP2,PUT,XFER
e30602,PUT_END,2026-01-01 20:15:48,complete,8.0,L1105,5.0,EQP_XFER,,PST2,LP2,PUT,XFER
e30603,CLAMP_ON_START,2026-01-01 20:15:51,start,0.0,L1105,5.0,EQP_LP,LP2,,,CLAMP_ON,LP
e30604,CLAMP_ON_END,2026-01-01 20:16:03,complete,12.0,L1105,5.0,EQP_LP,LP2,,,CLAMP_ON,LP
e30605,PUT_START,2026-01-01 20:16:10,start,0.0,L1105,5.0,EQP_XFER,,LP2,PM2,PUT,XFER
e30606,PUT_END,2026-01-01 20:16:28,complete,18.0,L1105,5.0,EQP_XFER,,LP2,PM2,PUT,XFER
e30607,RECIPE_RUN_START,2026-01-01 20:16:34,start,0.0,L1105,5.0,EQP_PM,PM2,,,RECIPE_RUN,PROC
e30608,RECIPE_RUN_END,2026-01-01 20:27:46,complete,672.0,L1105,5.0,EQP_PM,PM2,,,RECIPE_RUN,PROC
e30609,PUT_START,2026-01-01 20:27:55,start,0.0,L1105,5.0,EQP_XFER,,PM2,LLM1,PUT,XFER
e30610,PUT_END,2026-01-01 20:28:23,complete,28.0,L1105,5.0,EQP_XFER,,PM2,LLM1,PUT,XFER
e30611,MEASURE_START,2026-01-01 20:28:29,start,0.0,L1105,5.0,EQP_MET,LLM1,,,MEASURE,MET
e30612,MEASURE_END,2026-01-01 20:30:48,complete,139.0,L1105,5.0,EQP_MET,LLM1,,,MEASURE,MET
e30613,PUT_START,2026-01-01 20:15:48,start,0.0,L1105,6.0,EQP_XFER,,PST1,LP3,PUT,XFER
e30614,PUT_END,2026-01-01 20:16:05,complete,17.0,L1105,6.0,EQP_XFER,,PST1,LP3,PUT,XFER
e30615,CLAMP_ON_START,2026-01-01 20:16:12,start,0.0,L1105,6.0,EQP_LP,LP3,,,CLAMP_ON,LP
e30616,CLAMP_ON_END,2026-01-01 20:16:25,complete,13.0,L1105,6.0,EQP_LP,LP3,,,CLAMP_ON,LP
e30617,PUT_START,2026-01-01 20:16:29,start,0.0,L1105,6.0,EQP_XFER,,LP3,PM3,PUT,XFER
e30618,PUT_END,2026-01-01 20:16:51,complete,22.0,L1105,6.0,EQP_XFER,,LP3,PM3,PUT,XFER
e30619,RECIPE_RUN_START,2026-01-01 20:16:55,start,0.0,L1105,6.0,EQP_PM,PM3,,,RECIPE_RUN,PROC
e30620,RECIPE_RUN_END,2026-01-01 20:29:31,complete,756.0,L1105,6.0,EQP_PM,PM3,,,RECIPE_RUN,PROC
e30621,PUT_START,2026-01-01 20:29:41,start,0.0,L1105,6.0,EQP_XFER,,PM3,LLM2,PUT,XFER
e30622,PUT_END,2026-01-01 20:30:12,complete,31.0,L1105,6.0,EQP_XFER,,PM3,LLM2,PUT,XFER
e30623,MEASURE_START,2026-01-01 20:30:16,start,0.0,L1105,6.0,EQP_MET,LLM2,,,MEASURE,MET
e30624,MEASURE_END,2026-01-01 20:32:59,complete,163.0,L1105,6.0,EQP_MET,LLM2,,,MEASURE,MET
e30625,PUT_START,2026-01-01 20:15:56,start,0.0,L1105,7.0,EQP_XFER,,PST2,LP1,PUT,XFER
e30626,PUT_END,2026-01-01 20:16:05,complete,9.0,L1105,7.0,EQP_XFER,,PST2,LP1,PUT,XFER
e30627,CLAMP_ON_START,2026-01-01 20:16:12,start,0.0,L1105,7.0,EQP_LP,LP1,,,CLAMP_ON,LP
e30628,CLAMP_ON_END,2026-01-01 20:16:28,complete,16.0,L1105,7.0,EQP_LP,LP1,,,CLAMP_ON,LP
e30629,PUT_START,2026-01-01 20:16:31,start,0.0,L1105,7.0,EQP_XFER,,LP1,PM1,PUT,XFER
e30630,PUT_END,2026-01-01 20:17:03,complete,32.0,L1105,7.0,EQP_XFER,,LP1,PM1,PUT,XFER
e30631,RECIPE_RUN_START,2026-01-01 20:17:12,start,0.0,L1105,7.0,EQP_PM,PM1,,,RECIPE_RUN,PROC
e30632,RECIPE_RUN_END,2026-01-01 20:25:53,complete,521.0,L1105,7.0,EQP_PM,PM1,,,RECIPE_RUN,PROC
e30633,PUT_START,2026-01-01 20:25:58,start,0.0,L1105,7.0,EQP_XFER,,PM1,LLM1,PUT,XFER
e30634,PUT_END,2026-01-01 20:26:23,complete,25.0,L1105,7.0,EQP_XFER,,PM1,LLM1,PUT,XFER
e30635,MEASURE_START,2026-01-01 20:26:28,start,0.0,L1105,7.0,EQP_MET,LLM1,,,MEASURE,MET
e30636,MEASURE_END,2026-01-01 20:27:52,complete,84.0,L1105,7.0,EQP_MET,LLM1,,,MEASURE,MET
e30637,PUT_START,2026-01-01 20:16:04,start,0.0,L1105,8.0,EQP_XFER,,PST1,LP2,PUT,XFER
e30638,PUT_END,2026-01-01 20:16:15,complete,11.0,L1105,8.0,EQP_XFER,,PST1,LP2,PUT,XFER
e30639,CLAMP_ON_START,2026-01-01 20:16:19,start,0.0,L1105,8.0,EQP_LP,LP2,,,CLAMP_ON,LP
e30640,CLAMP_ON_END,2026-01-01 20:16:38,complete,19.0,L1105,8.0,EQP_LP,LP2,,,CLAMP_ON,LP
e30641,PUT_START,2026-01-01 20:16:41,start,0.0,L1105,8.0,EQP_XFER,,LP2,PM2,PUT,XFER
e30642,PUT_END,2026-01-01 20:17:05,complete,24.0,L1105,8.0,EQP_XFER,,LP2,PM2,PUT,XFER
e30643,RECIPE_RUN_START,2026-01-01 20:17:14,start,0.0,L1105,8.0,EQP_PM,PM2,,,RECIPE_RUN,PROC
e30644,RECIPE_RUN_END,2026-01-01 20:29:06,complete,712.0,L1105,8.0,EQP_PM,PM2,,,RECIPE_RUN,PROC
e30645,PUT_START,2026-01-01 20:29:17,start,0.0,L1105,8.0,EQP_XFER,,PM2,LLM2,PUT,XFER
e30646,PUT_END,2026-01-01 20:29:44,complete,27.0,L1105,8.0,EQP_XFER,,PM2,LLM2,PUT,XFER
e30647,MEASURE_START,2026-01-01 20:29:49,start,0.0,L1105,8.0,EQP_MET,LLM2,,,MEASURE,MET
e30648,MEASURE_END,2026-01-01 20:32:25,complete,156.0,L1105,8.0,EQP_MET,LLM2,,,MEASURE,MET
e30649,PUT_START,2026-01-01 20:16:12,start,0.0,L1105,9.0,EQP_XFER,,PST2,LP3,PUT,XFER
e30650,PUT_END,2026-01-01 20:16:18,complete,6.0,L1105,9.0,EQP_XFER,,PST2,LP3,PUT,XFER
e30651,CLAMP_ON_START,2026-01-01 20:16:23,start,0.0,L1105,9.0,EQP_LP,LP3,,,CLAMP_ON,LP
e30652,CLAMP_ON_END,2026-01-01 20:16:31,complete,8.0,L1105,9.0,EQP_LP,LP3,,,CLAMP_ON,LP
e30653,PUT_START,2026-01-01 20:16:36,start,0.0,L1105,9.0,EQP_XFER,,LP3,PM3,PUT,XFER
e30654,PUT_END,2026-01-01 20:17:10,complete,34.0,L1105,9.0,EQP_XFER,,LP3,PM3,PUT,XFER
e30655,RECIPE_RUN_START,2026-01-01 20:17:17,start,0.0,L1105,9.0,EQP_PM,PM3,,,RECIPE_RUN,PROC
e30656,RECIPE_RUN_END,2026-01-01 20:27:32,complete,615.0,L1105,9.0,EQP_PM,PM3,,,RECIPE_RUN,PROC
e30657,PUT_START,2026-01-01 20:27:42,start,0.0,L1105,9.0,EQP_XFER,,PM3,LLM1,PUT,XFER
e30658,PUT_END,2026-01-01 20:28:22,complete,40.0,L1105,9.0,EQP_XFER,,PM3,LLM1,PUT,XFER
e30659,MEASURE_START,2026-01-01 20:28:29,start,0.0,L1105,9.0,EQP_MET,LLM1,,,MEASURE,MET
e30660,MEASURE_END,2026-01-01 20:30:27,complete,118.0,L1105,9.0,EQP_MET,LLM1,,,MEASURE,MET
e30661,PUT_START,2026-01-01 20:16:20,start,0.0,L1105,10.0,EQP_XFER,,PST1,LP1,PUT,XFER
e30662,PUT_END,2026-01-01 20:16:27,complete,7.0,L1105,10.0,EQP_XFER,,PST1,LP1,PUT,XFER
e30663,CLAMP_ON_START,2026-01-01 20:16:32,start,0.0,L1105,10.0,EQP_LP,LP1,,,CLAMP_ON,LP
e30664,CLAMP_ON_END,2026-01-01 20:16:40,complete,8.0,L1105,10.0,EQP_LP,LP1,,,CLAMP_ON,LP
e30665,PUT_START,2026-01-01 20:16:47,start,0.0,L1105,10.0,EQP_XFER,,LP1,PM1,PUT,XFER
e30666,PUT_END,2026-01-01 20:17:04,complete,17.0,L1105,10.0,EQP_XFER,,LP1,PM1,PUT,XFER
e30667,RECIPE_RUN_START,2026-01-01 20:17:11,start,0.0,L1105,10.0,EQP_PM,PM1,,,RECIPE_RUN,PROC
e30668,RECIPE_RUN_END,2026-01-01 20:24:16,complete,425.0,L1105,10.0,EQP_PM,PM1,,,RECIPE_RUN,PROC
e30669,PUT_START,2026-01-01 20:24:30,start,0.0,L1105,10.0,EQP_XFER,,PM1,LLM2,PUT,XFER
e30670,PUT_END,2026-01-01 20:25:14,complete,44.0,L1105,10.0,EQP_XFER,,PM1,LLM2,PUT,XFER
e30671,MEASURE_START,2026-01-01 20:25:19,start,0.0,L1105,10.0,EQP_MET,LLM2,,,MEASURE,MET
e30672,MEASURE_END,2026-01-01 20:27:06,complete,107.0,L1105,10.0,EQP_MET,LLM2,,,MEASURE,MET
e30673,PUT_START,2026-01-01 20:16:28,start,0.0,L1105,11.0,EQP_XFER,,PST2,LP2,PUT,XFER
e30674,PUT_END,2026-01-01 20:16:37,complete,9.0,L1105,11.0,EQP_XFER,,PST2,LP2,PUT,XFER
e30675,CLAMP_ON_START,2026-01-01 20:16:39,start,0.0,L1105,11.0,EQP_LP,LP2,,,CLAMP_ON,LP
e30676,CLAMP_ON_END,2026-01-01 20:16:52,complete,13.0,L1105,11.0,EQP_LP,LP2,,,CLAMP_ON,LP
e30677,PUT_START,2026-01-01 20:16:59,start,0.0,L1105,11.0,EQP_XFER,,LP2,PM2,PUT,XFER
e30678,PUT_END,2026-01-01 20:17:26,complete,27.0,L1105,11.0,EQP_XFER,,LP2,PM2,PUT,XFER
e30679,RECIPE_RUN_START,2026-01-01 20:17:29,start,0.0,L1105,11.0,EQP_PM,PM2,,,RECIPE_RUN,PROC
e30680,RECIPE_RUN_END,2026-01-01 20:24:46,complete,437.0,L1105,11.0,EQP_PM,PM2,,,RECIPE_RUN,PROC
e30681,PUT_START,2026-01-01 20:24:59,start,0.0,L1105,11.0,EQP_XFER,,PM2,LLM1,PUT,XFER
e30682,PUT_END,2026-01-01 20:25:26,complete,27.0,L1105,11.0,EQP_XFER,,PM2,LLM1,PUT,XFER
e30683,MEASURE_START,2026-01-01 20:25:34,start,0.0,L1105,11.0,EQP_MET,LLM1,,,MEASURE,MET
e30684,MEASURE_END,2026-01-01 20:28:13,complete,159.0,L1105,11.0,EQP_MET,LLM1,,,MEASURE,MET
e30685,PUT_START,2026-01-01 20:16:36,start,0.0,L1105,12.0,EQP_XFER,,PST1,LP3,PUT,XFER
e30686,PUT_END,2026-01-01 20:16:49,complete,13.0,L1105,12.0,EQP_XFER,,PST1,LP3,PUT,XFER
e30687,CLAMP_ON_START,2026-01-01 20:16:54,start,0.0,L1105,12.0,EQP_LP,LP3,,,CLAMP_ON,LP
e30688,CLAMP_ON_END,2026-01-01 20:17:03,complete,9.0,L1105,12.0,EQP_LP,LP3,,,CLAMP_ON,LP
e30689,PUT_START,2026-01-01 20:17:09,start,0.0,L1105,12.0,EQP_XFER,,LP3,PM3,PUT,XFER
e30690,PUT_END,2026-01-01 20:17:22,complete,13.0,L1105,12.0,EQP_XFER,,LP3,PM3,PUT,XFER
e30691,RECIPE_RUN_START,2026-01-01 20:17:27,start,0.0,L1105,12.0,EQP_PM,PM3,,,RECIPE_RUN,PROC
e30692,RECIPE_RUN_END,2026-01-01 20:26:38,complete,551.0,L1105,12.0,EQP_PM,PM3,,,RECIPE_RUN,PROC
e30693,PUT_START,2026-01-01 20:26:44,start,0.0,L1105,12.0,EQP_XFER,,PM3,LLM2,PUT,XFER
e30694,PUT_END,2026-01-01 20:27:13,complete,29.0,L1105,12.0,EQP_XFER,,PM3,LLM2,PUT,XFER
e30695,MEASURE_START,2026-01-01 20:27:17,start,0.0,L1105,12.0,EQP_MET,LLM2,,,MEASURE,MET
e30696,MEASURE_END,2026-01-01 20:29:34,complete,137.0,L1105,12.0,EQP_MET,LLM2,,,MEASURE,MET
e30697,PUT_START,2026-01-01 20:16:44,start,0.0,L1105,13.0,EQP_XFER,,PST2,LP1,PUT,XFER
e30698,PUT_END,2026-01-01 20:17:00,complete,16.0,L1105,13.0,EQP_XFER,,PST2,LP1,PUT,XFER
e30699,CLAMP_ON_START,2026-01-01 20:17:03,start,0.0,L1105,13.0,EQP_LP,LP1,,,CLAMP_ON,LP
e30700,CLAMP_ON_END,2026-01-01 20:17:12,complete,9.0,L1105,13.0,EQP_LP,LP1,,,CLAMP_ON,LP
e30701,PUT_START,2026-01-01 20:17:19,start,0.0,L1105,13.0,EQP_XFER,,LP1,PM1,PUT,XFER
e30702,PUT_END,2026-01-01 20:17:53,complete,34.0,L1105,13.0,EQP_XFER,,LP1,PM1,PUT,XFER
e30703,RECIPE_RUN_START,2026-01-01 20:18:02,start,0.0,L1105,13.0,EQP_PM,PM1,,,RECIPE_RUN,PROC
e30704,RECIPE_RUN_END,2026-01-01 20:29:08,complete,666.0,L1105,13.0,EQP_PM,PM1,,,RECIPE_RUN,PROC
e30705,PUT_START,2026-01-01 20:29:16,start,0.0,L1105,13.0,EQP_XFER,,PM1,LLM1,PUT,XFER
e30706,PUT_END,2026-01-01 20:29:45,complete,29.0,L1105,13.0,EQP_XFER,,PM1,LLM1,PUT,XFER
e30707,MEASURE_START,2026-01-01 20:29:52,start,0.0,L1105,13.0,EQP_MET,LLM1,,,MEASURE,MET
e30708,MEASURE_END,2026-01-01 20:31:57,complete,125.0,L1105,13.0,EQP_MET,LLM1,,,MEASURE,MET
e30709,PUT_START,2026-01-01 20:16:52,start,0.0,L1105,14.0,EQP_XFER,,PST1,LP2,PUT,XFER
e30710,PUT_END,2026-01-01 20:17:07,complete,15.0,L1105,14.0,EQP_XFER,,PST1,LP2,PUT,XFER
e30711,CLAMP_ON_START,2026-01-01 20:17:12,start,0.0,L1105,14.0,EQP_LP,LP2,,,CLAMP_ON,LP
e30712,CLAMP_ON_END,2026-01-01 20:17:20,complete,8.0,L1105,14.0,EQP_LP,LP2,,,CLAMP_ON,LP
e30713,PUT_START,2026-01-01 20:17:22,start,0.0,L1105,14.0,EQP_XFER,,LP2,PM2,PUT,XFER
e30714,PUT_END,2026-01-01 20:17:40,complete,18.0,L1105,14.0,EQP_XFER,,LP2,PM2,PUT,XFER
e30715,RECIPE_RUN_START,2026-01-01 20:17:48,start,0.0,L1105,14.0,EQP_PM,PM2,,,RECIPE_RUN,PROC
e30716,RECIPE_RUN_END,2026-01-01 20:27:36,complete,588.0,L1105,14.0,EQP_PM,PM2,,,RECIPE_RUN,PROC
e30717,PUT_START,2026-01-01 20:27:50,start,0.0,L1105,14.0,EQP_XFER,,PM2,LLM2,PUT,XFER
e30718,PUT_END,2026-01-01 20:28:27,complete,37.0,L1105,14.0,EQP_XFER,,PM2,LLM2,PUT,XFER
e30719,MEASURE_START,2026-01-01 20:28:34,start,0.0,L1105,14.0,EQP_MET,LLM2,,,MEASURE,MET
e30720,MEASURE_END,2026-01-01 20:31:26,complete,172.0,L1105,14.0,EQP_MET,LLM2,,,MEASURE,MET
e30721,PUT_START,2026-01-01 20:17:00,start,0.0,L1105,15.0,EQP_XFER,,PST2,LP3,PUT,XFER
e30722,PUT_END,2026-01-01 20:17:11,complete,11.0,L1105,15.0,EQP_XFER,,PST2,LP3,PUT,XFER
e30723,CLAMP_ON_START,2026-01-01 20:17:17,start,0.0,L1105,15.0,EQP_LP,LP3,,,CLAMP_ON,LP
e30724,CLAMP_ON_END,2026-01-01 20:17:31,complete,14.0,L1105,15.0,EQP_LP,LP3,,,CLAMP_ON,LP
e30725,PUT_START,2026-01-01 20:17:38,start,0.0,L1105,15.0,EQP_XFER,,LP3,PM3,PUT,XFER
e30726,PUT_END,2026-01-01 20:17:50,complete,12.0,L1105,15.0,EQP_XFER,,LP3,PM3,PUT,XFER
e30727,RECIPE_RUN_START,2026-01-01 20:17:56,start,0.0,L1105,15.0,EQP_PM,PM3,,,RECIPE_RUN,PROC
e30728,RECIPE_RUN_END,2026-01-01 20:29:21,complete,685.0,L1105,15.0,EQP_PM,PM3,,,RECIPE_RUN,PROC
e30729,PUT_START,2026-01-01 20:29:31,start,0.0,L1105,15.0,EQP_XFER,,PM3,LLM1,PUT,XFER
e30730,PUT_END,2026-01-01 20:30:14,complete,43.0,L1105,15.0,EQP_XFER,,PM3,LLM1,PUT,XFER
e30731,MEASURE_START,2026-01-01 20:30:25,start,0.0,L1105,15.0,EQP_MET,LLM1,,,MEASURE,MET
e30732,MEASURE_END,2026-01-01 20:31:57,complete,92.0,L1105,15.0,EQP_MET,LLM1,,,MEASURE,MET
e30733,PUT_START,2026-01-01 20:17:08,start,0.0,L1105,16.0,EQP_XFER,,PST1,LP1,PUT,XFER
e30734,PUT_END,2026-01-01 20:17:19,complete,11.0,L1105,16.0,EQP_XFER,,PST1,LP1,PUT,XFER
e30735,CLAMP_ON_START,2026-01-01 20:17:21,start,0.0,L1105,16.0,EQP_LP,LP1,,,CLAMP_ON,LP
e30736,CLAMP_ON_END,2026-01-01 20:17:35,complete,14.0,L1105,16.0,EQP_LP,LP1,,,CLAMP_ON,LP
e30737,PUT_START,2026-01-01 20:17:39,start,0.0,L1105,16.0,EQP_XFER,,LP1,PM1,PUT,XFER
e30738,PUT_END,2026-01-01 20:17:59,complete,20.0,L1105,16.0,EQP_XFER,,LP1,PM1,PUT,XFER
e30739,RECIPE_RUN_START,2026-01-01 20:18:05,start,0.0,L1105,16.0,EQP_PM,PM1,,,RECIPE_RUN,PROC
e30740,RECIPE_RUN_END,2026-01-01 20:27:37,complete,572.0,L1105,16.0,EQP_PM,PM1,,,RECIPE_RUN,PROC
e30741,PUT_START,2026-01-01 20:27:49,start,0.0,L1105,16.0,EQP_XFER,,PM1,LLM2,PUT,XFER
e30742,PUT_END,2026-01-01 20:28:13,complete,24.0,L1105,16.0,EQP_XFER,,PM1,LLM2,PUT,XFER
e30743,MEASURE_START,2026-01-01 20:28:19,start,0.0,L1105,16.0,EQP_MET,LLM2,,,MEASURE,MET
e30744,MEASURE_END,2026-01-01 20:31:07,complete,168.0,L1105,16.0,EQP_MET,LLM2,,,MEASURE,MET
e30745,PUT_START,2026-01-01 20:17:16,start,0.0,L1105,17.0,EQP_XFER,,PST2,LP2,PUT,XFER
